member_id,loan_amnt,funded_amnt,funded_amnt_inv,term,int_rate,sub_grade,home_ownership,annual_inc,dti,inq_last_6mths,mths_since_last_record,pub_rec,revol_bal,revol_util,total_acc,initial_list_status,total_rec_int,total_rec_late_fee,recoveries,collection_recovery_fee,collections_12_mths_ex_med,mths_since_last_major_derog,last_week_pay,acc_now_delinq,tot_coll_amt,tot_cur_bal,total_rev_hi_lim,loan_status
42732047,19950,19950,19950,36,16.49,12,3,50000,7.8,1,0,0,3771,16.2,17,2,2731.79,0,0,0,0,47,48,0,0,39517,23300,1
45961766,21000,21000,21000,36,13.33,9,2,100000,22.98,0,0,0,49062,81.8,30,1,1872.33,35.55,0,0,0,61,44,0,0,323104,60900,0
60857334,7800,7800,7800,36,6.89,3,3,28896,23.87,0,0,0,8522,16,36,1,209.64,0,0,0,1,0,22,0,59,16238,53100,0
22441140,25000,25000,25000,60,17.57,16,2,78000,10.22,0,0,0,14950,63.1,24,1,5951.02,0,0,0,0,0,78,0,0,168329,23700,0
14577621,14400,14400,14350,60,12.99,10,3,35000,18.45,0,0,0,7940,35.3,17,2,2967.37,0,0,0,0,0,96,0,0,40044,22500,0
54586884,7200,7200,7200,36,13.99,12,2,60000,10.2,0,0,0,4218,28.1,24,2,560.84,15,0,0,0,0,31,2,0,152851,15000,0
38770782,12000,12000,12000,60,22.99,6,3,84000,22.76,1,0,0,14514,70.5,19,2,1366.97,0,0,0,0,44,26,0,0,83950,20600,1
2631387,11000,11000,11000,36,13.11,8,2,50000,27.31,1,0,0,15031,59.6,24,2,2363.77,0,0,0,0,74,156,0,0,189558,25200,1
26226859,20000,20000,20000,60,15.61,4,1,62000,30.38,2,0,0,19259,55.8,51,1,4003.22,0,0,0,0,32,74,0,0,37026,34500,0
63315701,20000,20000,20000,36,6.24,2,2,55000,14.23,1,0,0,13106,46.3,21,1,393.21,0,0,0,2,0,17,0,168,249444,28300,0
39899915,20000,20000,20000,36,6.49,2,2,72509,28.63,1,0,0,45616,59.4,35,2,1174.55,0,0,0,0,0,57,0,0,219679,76800,0
6797802,3250,3250,3250,36,18.49,8,2,12000,12.8,0,0,0,3917,91.1,5,2,411.46,0,371.02,3.7102,0,0,39,0,0,3917,4300,0
35883533,30000,30000,30000,60,11.99,10,2,90000,24.16,0,0,0,29036,45.9,26,1,3828.7,0,0,0,0,59,61,0,0,159744,63300,0
20707473,15000,15000,15000,36,10.15,4,2,80000,15.63,0,111,1,13009,50.4,15,1,1866.85,0,0,0,0,0,83,0,0,204239,25800,0
56892590,20000,20000,20000,36,7.89,5,2,110000,21.38,0,0,0,9459,67.6,29,1,722.3,0,0,0,0,0,26,0,0,211916,14000,0
1679722,4000,4000,4000,36,8.9,5,2,150000,20.95,0,0,0,45318,93.4,29,2,571.01,0,0,0,0,0,156,0,0,0,0,1
10887796,30000,30000,30000,60,21.7,10,1,103000,15.73,1,0,0,110048,93,20,2,11848.23,0,0,0,0,47,113,0,0,649659,112900,0
12019519,25000,25000,25000,60,15.61,12,2,120000,11.05,3,102,1,14807,71.2,23,2,6477.27,0,0,0,0,0,100,0,0,248348,20800,0
67799662,10000,10000,10000,36,10.99,8,3,32000,12.45,0,0,0,1457,28,10,1,168.8,0,0,0,0,0,9,0,0,13387,5200,0
15179185,9150,9150,9150,36,17.57,8,2,63000,31.21,0,0,0,6200,60.2,22,2,2154.85,0,0,0,0,53,96,0,268,61090,10300,0
69969220,9500,9500,9500,36,15.41,4,3,28000,32.1,0,0,0,6814,17.8,22,2,109.8,0,0,0,0,65,4,0,0,39738,38300,0
51944546,25000,25000,25000,60,10.99,8,1,120000,15.08,0,0,0,30488,77.8,35,1,1510.76,0,0,0,0,0,31,0,0,108741,39200,0
49952519,2500,2500,2500,36,13.99,12,2,95000,23.08,1,0,0,9161,66.9,30,2,212.42,0,0,0,0,65,35,0,0,183133,13700,0
31276273,5600,5600,5600,36,16.99,12,3,23000,28.34,0,0,0,3787,24.9,12,1,449.67,0,0,0,0,0,26,0,0,28953,15200,0
36795188,14000,14000,14000,36,12.99,6,3,49000,10.83,1,0,0,2083,49.6,20,1,1772.1,0,0,0,0,8,61,0,0,2083,4200,0
988053,10300,10300,10300,36,10.59,4,3,45000,10.03,1,44,1,2639,61.4,10,2,437.66,0,0,0,0,0,39,0,0,0,0,1
41362722,25000,25000,25000,60,14.99,15,2,52000,26.77,1,0,0,35085,78.8,21,1,3452.71,0,0,0,0,0,52,0,0,48858,44500,0
17653798,1400,1400,1400,36,14.64,9,3,90000,5,1,0,0,1758,46.3,11,1,247.43,0,0,0,0,0,78,0,613,7641,3800,1
62364117,10175,10175,10175,60,15.61,4,2,54000,33.93,2,0,0,11731,53.3,14,2,511.72,0,0,0,0,0,17,0,0,88149,22000,0
66115278,9675,9675,9675,36,23.99,18,2,78147,20.44,1,0,0,54984,27.6,57,1,376.67,0,0,0,0,25,13,0,4344,285279,70900,0
58004557,35000,35000,35000,36,14.65,15,2,175000,22.77,0,0,0,37288,86.9,28,1,2361.59,0,0,0,0,0,26,0,0,266350,42900,0
9389008,4800,4800,4800,36,15.61,9,2,98500,12.54,2,0,0,14522,27.3,35,2,1147.96,0,0,0,0,0,117,0,0,317918,53100,0
49992790,14325,14325,14325,36,7.89,5,3,61000,19,0,0,0,24433,77.6,13,1,674.9,0,0,0,0,0,35,0,0,35547,31500,0
65536829,20000,20000,20000,60,13.33,9,3,85000,14.12,1,0,0,31840,88,22,1,730.19,0,0,0,0,0,13,0,0,109845,36200,0
23432881,16625,16625,16625,36,15.61,4,2,38000,12.22,2,0,0,17467,41.7,27,1,1641.36,0,0,0,0,0,39,0,0,152573,41900,1
1266788,35000,35000,35000,36,14.33,3,2,110000,11.37,0,0,0,47877,61.4,19,2,6842.71,0,0,0,0,0,96,0,0,464373,78000,1
72147627,14000,14000,14000,60,12.59,6,3,56750,26.27,0,0,0,9962,46.1,28,1,0,0,0,0,0,0,0,0,0,136494,21600,0
16522628,12825,12825,12800,60,15.61,15,3,34132,25,0,0,0,5691,53.7,10,2,2955.64,0,0,0,0,0,87,0,602,11589,10600,0
71159513,12000,12000,12000,60,15.41,4,3,44000,26.27,2,0,0,6710,67.1,29,1,133.55,0,0,0,0,0,4,0,0,156615,10000,0
66165376,25000,25000,25000,60,10.99,8,2,50000,18.27,0,0,0,28136,87.7,19,2,647.68,0,0,0,0,0,13,0,0,220896,32100,0
67822622,10000,10000,10000,60,12.29,3,1,72543,18.41,1,0,0,14498,46.3,24,1,196.76,0,0,0,0,0,9,0,0,162212,31300,0
49644065,5000,5000,5000,36,9.17,4,1,30000,4.68,0,0,0,3455,50.1,15,1,274.25,0,0,0,0,60,35,0,0,3455,6900,0
42053221,14825,14825,14825,60,17.14,16,2,114660,26.41,4,0,0,11099,91,41,1,2185.69,0,0,0,0,44,48,0,0,188825,12168,0
63017599,3200,3200,3200,36,13.99,12,3,55000,13.34,1,0,0,3924,36.7,28,1,150.36,0,0,0,0,39,17,0,172,44121,10700,0
63007476,23400,23400,23400,36,13.33,9,3,75000,22.74,1,0,0,18724,61.4,53,1,986.67,0,0,0,0,0,17,0,64,124109,30500,0
30233727,35000,35000,34950,36,15.61,4,2,450000,4.24,1,0,0,128112,40.2,44,2,4740.48,0,0,0,0,37,48,0,0,1332695,188400,1
43975607,9600,9600,9600,36,9.99,6,2,72000,9.14,1,68,1,14269,55.7,42,2,705.99,0,0,0,0,0,48,0,145,257146,25600,0
62056158,35000,35000,34950,36,9.99,6,2,199956,1.72,1,0,0,3251,1.7,31,2,1200.48,0,0,0,0,0,17,0,0,332717,100600,1
37617459,30000,30000,29975,36,10.49,6,2,300000,12.44,0,85,1,14334,41.9,50,2,3066.77,0,0,0,0,0,61,0,503,532571,34200,0
70659452,19200,19200,19200,36,11.99,3,3,58000,27.56,0,109,1,20553,98.3,20,1,249.39,0,0,0,0,0,4,0,0,99214,20900,0
1108562,35000,35000,34828.3037521,60,18.64,5,2,130000,10.53,2,0,0,33446,65.1,21,2,9272.45,0,0,0,0,0,83,0,0,0,0,1
42443639,12000,12000,12000,60,14.99,15,3,60000,19.7,0,68,1,10202,39,34,1,1527.23,0,0,0,0,65,52,0,0,19856,26400,0
45018390,6000,6000,6000,36,6.92,4,3,50000,9.39,1,45,1,5025,41.5,31,1,301.74,0,0,0,0,60,44,0,19893,16862,12100,0
13337837,4000,4000,4000,36,6.62,2,1,42000,25.11,0,0,0,3967,38.1,28,2,361.33,0,0,0,0,0,104,0,0,108141,10400,0
43286216,24000,24000,24000,36,15.59,4,2,79000,24.9,3,0,0,26351,53.1,45,2,3162.8,0,0,0,0,29,48,0,0,229954,49600,0
52606494,12000,12000,12000,36,6.24,2,3,53000,17.55,0,0,0,9833,93.6,25,2,450.32,0,0,0,0,13,35,0,0,29900,10500,0
70454867,21300,21300,21250,36,19.99,20,3,60000,25.78,1,0,0,7204,64.3,21,2,678.72,0,0,0,0,31,9,0,0,47451,11200,0
31306097,5000,5000,5000,36,10.15,4,3,34000,22.38,1,115,1,5712,34.8,19,2,531.64,0,0,0,0,79,65,0,4408,12041,16400,0
60334393,20000,20000,20000,36,14.65,15,2,70000,23.09,1,47,2,7236,45.2,32,1,1133.19,0,0,0,0,72,22,0,0,111218,16000,0
1379076,21000,21000,21000,36,12.42,8,3,106000,7.57,1,0,0,21344,66.1,8,2,2262.8,0,0,0,0,0,52,0,0,0,0,1
8711598,10175,10175,10175,36,15.88,12,3,46000,17.11,0,0,0,10171,96,8,2,2516.76,0,0,0,0,0,122,0,0,18205,10600,0
6988033,8800,8800,8800,36,13.11,8,2,58000,25.08,0,0,0,22316,49.6,34,1,1843.55,0,0,0,0,0,135,0,0,73426,45000,0
58499359,15000,15000,15000,60,9.17,4,1,38000,11.37,0,0,0,6547,52,17,1,657.18,0,0,0,0,0,26,0,0,8339,12600,0
30204319,16000,16000,16000,36,11.67,8,2,85000,37.83,3,0,0,40304,29,62,1,1936.25,0,0,0,1,5,65,0,0,238645,139000,0
2158675,12075,12075,12075,36,13.11,8,2,77520,27.41,0,0,0,16291,62.2,23,2,2594.76,0,0,0,0,0,156,0,0,269442,26200,1
58729117,12000,12000,12000,60,15.61,4,3,42000,29.09,1,0,0,11872,66.7,27,1,899.74,0,0,0,0,0,26,0,0,55479,17800,0
18985114,10000,10000,10000,36,11.67,8,2,58000,21.87,2,103,1,11610,51.1,51,2,1437.51,0,0,0,0,0,83,0,0,353179,22700,0
64233960,24000,24000,24000,60,19.99,20,3,90000,15.24,0,56,2,6725,48,14,1,1548.71,0,0,0,0,0,17,0,0,50540,14000,0
1819477,7100,7100,7100,36,12.12,6,3,26000,33.05,0,0,0,10864,86.2,16,2,1231.74,0,0,0,0,0,104,0,0,48102,12604,1
4578171,6000,6000,6000,36,15.31,6,2,43000,16.77,1,0,0,6015,83.5,33,2,1514.88,15,0,0,0,0,148,0,0,103067,7200,0
46736816,22000,22000,22000,36,13.99,12,2,180000,9.67,3,47,1,17461,73,38,2,2060.51,0,0,0,0,43,39,0,0,39593,23900,0
61437327,3000,3000,3000,36,12.29,3,3,52000,20.52,0,40,1,5849,67.2,24,2,116.56,0,0,0,0,48,17,0,0,35919,8700,0
35132061,15000,15000,15000,60,14.49,12,3,50000,19.06,0,0,0,18536,68.4,16,1,2325.55,0,0,0,0,0,61,0,0,31025,27100,0
63870410,33000,33000,32975,36,19.99,20,2,66000,29.81,1,0,0,12951,77.1,41,2,2093.88,0,0,0,0,63,17,0,0,97740,16800,0
43032770,25000,25000,25000,60,19.99,15,2,67000,25.65,2,0,0,3454,49.3,24,1,4288.72,0,0,0,0,48,52,0,0,159207,7000,0
2641412,10000,10000,10000,36,14.33,3,2,54000,27.31,2,0,0,13054,47.8,26,2,2361.65,0,0,0,0,0,161,0,0,111939,27300,1
66514028,3000,3000,3000,36,12.69,6,2,57158,18.62,0,0,0,24178,80.3,21,1,60.6,0,0,0,0,0,13,0,0,149447,30100,0
5495085,5000,5000,5000,36,17.77,4,3,40000,12.03,1,0,0,2302,36.5,25,2,1285.39,0,0,0,0,29,104,0,0,7586,6300,1
14588732,15000,15000,15000,60,15.61,15,3,37000,33.14,0,0,0,10868,89,24,1,3746.08,0,0,0,0,0,96,0,0,25048,12500,0
42432825,35000,35000,35000,60,17.86,20,2,82000,32.83,0,0,0,31925,89.2,36,1,5787.04,0,0,0,0,0,52,0,0,74795,35800,0
1518387,8500,8500,8500,36,18.55,16,3,30000,14.8,0,0,0,5322,96.8,6,2,1746.37,0,0,0,0,0,70,0,0,0,0,1
15570031,15175,15175,15175,36,19.47,20,2,50000,26.79,0,0,0,14140,74,14,1,3640.92,0,0,0,0,73,78,0,0,182475,19100,1
60184075,22000,22000,22000,36,6.24,2,2,103000,27.61,0,0,0,14780,31,45,1,527.62,0,0,0,0,0,22,0,0,305232,47700,0
8105121,35000,35000,35000,60,21.6,15,2,110000,11.44,0,0,0,32017,94.4,22,2,15427.87,0,0,0,0,0,126,0,0,274663,33900,0
43845574,15125,15125,15125,36,6.92,4,2,95000,17.53,0,76,1,9745,70.6,34,2,766.45,0,0,0,0,0,43,0,0,303129,13800,0
53342802,29200,29200,29200,60,13.33,9,3,67792.5,16,0,0,0,18298,57.2,14,1,2134.5,0,0,0,0,0,31,0,0,33624,32000,0
68168975,17850,17850,17850,60,12.05,3,1,47000,7,0,0,0,8813,61.6,29,1,344.35,0,0,0,0,0,9,0,0,245780,14300,0
13897172,22250,22250,22225,60,19.99,5,3,62000,11.51,0,0,0,10529,43.7,23,2,7211.26,0,0,0,0,28,95,0,0,18149,24100,0
31086651,16575,16575,16575,60,24.08,12,3,37000,38.53,0,0,0,19007,75.4,68,1,4347.06,0,0,0,0,0,61,0,0,184455,25200,0
38760246,13000,13000,13000,36,12.39,3,2,75000,23.09,0,0,0,18518,60.1,44,1,839.52,0,0,0,0,0,26,0,0,83420,30800,1
51783547,8000,8000,8000,36,9.99,6,2,52000,33.97,0,0,0,5427,83.5,15,1,478.53,0,0,0,0,0,35,0,0,40938,6500,0
5337157,16200,16200,16200,36,8.9,5,2,100000,13.23,0,0,0,24867,66.3,17,2,1539.43,0,1674.6,16.746000002,0,0,65,0,0,163459,37500,0
26196958,20000,20000,20000,60,13.35,6,2,110000,3.9,1,0,0,10246,12.6,28,1,3404.52,0,0,0,0,0,74,0,0,347024,81000,0
1586828,24000,24000,23975,60,19.22,20,3,70000,18.29,0,0,0,9467,55.9,10,2,1882.39,0,0,0,0,0,22,0,0,0,0,1
57905490,12000,12000,12000,60,19.19,15,3,95000,19.15,1,91,1,11571,59,28,1,927.11,0,0,0,0,0,22,0,309,33900,19600,0
44836825,10000,10000,10000,36,11.53,10,3,90000,6.72,2,38,1,5973,43.9,41,1,850.69,0,0,0,0,48,44,0,51,11108,13600,0
41686145,21000,21000,21000,36,8.19,5,3,50000,26.79,0,0,0,19943,57.8,26,1,1472.27,0,0,0,0,74,52,0,0,24447,34500,0
1704480,10050,10050,10050,36,12.12,6,3,30000,31.44,0,0,0,16646,53.3,15,2,1840.57,0,0,0,0,0,117,0,0,0,0,1
11618094,20000,20000,20000,60,15.61,12,2,65000,13.04,0,0,0,12502,78.1,20,1,5544.6,0,0,0,0,0,109,0,0,152177,16000,0
64726383,10000,10000,10000,36,12.29,3,2,108000,19.97,0,0,0,20786,91.2,22,1,388.54,0,0,0,0,0,17,0,0,242499,22800,0
18485418,20000,20000,20000,60,15.61,4,2,160000,0.33,3,43,1,994,13.3,31,2,4410.82,0,0,0,0,0,87,0,0,187876,7500,0
33940935,5000,5000,5000,36,10.99,6,3,65000,17.05,0,0,0,1494,32.5,31,2,562.79,0,0,0,0,52,65,0,5182,27377,4600,0
52851909,5000,5000,5000,36,13.99,12,3,43000,24.3,0,0,0,6407,70.4,29,2,424.82,0,0,0,0,43,35,0,0,20078,9100,0
8104029,6000,6000,6000,36,12.35,8,2,57000,27.28,0,0,0,26711,69,25,1,808.4,0,0,0,0,0,70,0,0,51845,38700,1
63030256,20000,20000,20000,60,10.99,8,3,47000,28.88,0,0,0,5494,66.2,27,1,688.23,0,0,0,0,0,17,0,0,26433,8300,0
1813134,9250,9250,9250,36,14.09,10,3,65000,16.02,0,0,0,32171,80.8,28,2,2143.33,0,0,0,0,0,156,0,0,40217,39800,1
63336183,18000,18000,18000,36,10.99,8,1,85000,22.07,0,58,1,6573,26.2,30,2,613.96,0,0,0,1,0,17,0,1236,69090,25100,0
70538319,15000,15000,15000,60,13.18,9,2,50000,22.71,0,0,0,15677,80.4,17,1,0,0,0,0,0,21,0,0,0,314302,19500,0
59602529,23925,23925,23925,36,13.99,12,2,75000,27.36,1,0,0,22691,65,38,2,1312.49,0,0,0,0,0,22,0,1239,184109,34900,0
42722432,14125,14125,14125,36,14.31,12,3,40000,27.78,0,0,0,23683,87.7,14,2,641.9,0,0,0,0,0,22,0,0,29714,27000,0
61026826,13600,13600,13600,36,13.99,12,3,34000,27.04,1,0,0,12938,53.2,28,1,735.51,0,0,0,0,45,26,0,87,82175,24300,0
66442364,18400,18400,18400,60,15.61,4,1,40000,33.66,0,0,0,26359,57.7,17,1,694.09,0,0,0,0,28,13,0,0,41940,45700,0
4592762,8000,8000,8000,36,13.11,8,3,85000,11.25,0,0,0,9279,74.2,18,1,941.44,0,0,0,0,0,57,0,0,32048,12500,1
71310643,9000,9000,9000,36,5.32,1,3,35000,17.44,0,0,0,12324,28.3,24,1,0,0,0,0,0,0,0,0,0,19750,43500,0
30615334,10000,10000,10000,36,13.35,6,2,40000,30.09,2,0,0,32137,59.1,23,1,810.15,0,0,0,0,0,35,0,0,104870,54400,0
1591144,5000,5000,5000,36,14.65,6,3,39000,29.94,0,0,0,3334,69.5,26,2,908.96,0,0,0,0,0,83,0,0,0,0,1
9050977,12000,12000,11950,36,11.99,6,2,55000,21.38,0,0,0,28619,79.3,46,2,2173.59,0,0,0,0,0,117,0,0,177052,36070,0
47337035,3500,3500,3500,36,8.18,2,3,26500,9.74,1,37,1,2520,49.4,34,1,191.66,0,0,0,0,0,39,0,70,12361,5100,0
1795343,16000,16000,15975,36,7.9,4,2,70000,14.41,0,0,0,6597,44.9,34,2,1810.78,0,0,0,0,0,109,0,0,130643,14700,1
26136238,7775,7775,7775,36,12.49,10,3,54000,29.31,0,0,0,30373,73.9,23,1,1108.44,0,0,0,0,0,74,0,0,39264,41100,0
51813596,10000,10000,10000,36,6.68,3,3,43300,34.81,0,0,0,12279,66.7,27,1,403.68,0,0,0,0,0,35,0,0,120280,18400,0
7830548,9750,9750,9750,36,12.35,8,3,30000,29.16,0,0,0,8285,73.3,17,2,1875.62,0,0,0,0,0,131,0,0,24652,11300,0
59084214,12000,12000,12000,36,11.53,10,3,58000,22.34,0,0,0,25645,86.9,14,2,643.15,0,0,0,0,0,26,0,202,104369,29500,0
44697024,24000,24000,24000,60,11.53,10,2,81000,11.26,1,51,4,5063,9.9,35,1,2158.61,0,0,0,0,0,44,0,0,141322,50900,0
45750012,30000,30000,30000,60,17.57,16,3,220000,8.46,0,0,0,14472,98.4,22,2,3831.04,0,0,0,0,58,39,0,0,27048,14700,1
69293668,21600,21600,21500,60,15.41,4,3,85000,20.08,0,0,0,14100,67.1,35,2,523.92,0,0,0,0,0,9,0,0,74544,21000,0
18484443,8000,8000,8000,36,13.35,6,2,67000,15.37,0,58,1,47271,38.5,37,1,1322.12,0,0,0,0,50,87,0,3578,157615,63500,0
70335398,22000,22000,22000,36,7.89,5,2,71000,19.83,0,0,0,30276,54.3,37,1,125.36,0,0,0,0,0,9,0,0,229713,55800,0
41115745,15000,15000,15000,36,8.67,2,2,37000,19.29,1,0,0,2452,57,21,2,1028.91,0,0,0,0,0,48,0,0,102940,4300,0
55926178,30000,30000,30000,60,16.55,8,2,67000,24.22,0,0,0,31817,90.6,25,1,2133.69,0,0,0,0,0,22,0,0,283813,35100,0
16711205,14625,14625,14575,60,18.92,16,3,35000,22.36,0,0,0,5476,61.5,11,1,4146.36,0,0,0,0,0,91,0,0,20455,8900,0
5011757,6000,6000,6000,36,15.31,6,2,70000,20.04,1,0,0,15355,83.9,20,2,1357.25,0,0,0,0,79,113,0,0,24540,18300,1
32308630,9000,9000,9000,36,7.12,3,2,96000,20.18,0,116,1,6340,37.7,21,2,440.64,0,0,0,0,0,39,0,267,200548,16800,1
59641680,10000,10000,10000,36,7.89,5,3,115000,8.34,1,0,0,10756,77.9,22,1,308.02,0,0,0,0,0,26,0,94,30430,13800,0
38669793,21000,21000,21000,60,18.54,5,2,130000,20.52,1,0,0,43462,73.7,27,1,3334.25,0,0,0,0,0,52,0,0,453703,59000,0
13888662,6000,6000,6000,36,14.16,6,1,80000,15.53,4,0,0,7747,41.8,27,2,1010.48,15,0,0,0,29,78,0,0,40474,18200,0
20037351,35000,35000,35000,60,16.99,12,2,120000,14.2,0,0,0,27100,65,46,1,8432.56,0,0,0,0,56,83,0,0,1361016,41700,0
55289316,15600,15600,15600,60,13.99,12,3,88000,27.96,0,0,0,17927,77.9,20,1,1046.94,0,0,0,0,0,26,0,0,97388,23000,0
40650344,4000,4000,4000,36,7.49,4,2,36000,14.47,0,0,0,4562,16,18,2,254.44,0,0,0,0,62,52,0,1575,36910,28600,0
52145020,12000,12000,12000,36,12.69,6,3,120000,21.1,0,0,0,23616,91.9,53,2,914.91,0,0,0,0,0,35,0,0,161786,25700,0
17332100,10000,10000,10000,36,19.99,5,3,50000,4.79,2,0,0,0,0,21,1,1882.24,0,0,0,0,0,61,0,0,39954,0,1
43950140,14450,14450,14450,36,18.25,5,3,85000,19.71,4,65,1,7081,39.1,29,2,1871.25,0,0,0,0,77,39,0,0,45661,18100,0
52185542,8150,8150,8150,36,13.99,12,3,138000,13.77,0,0,0,2320,72.5,10,2,692.48,0,0,0,0,0,35,0,0,190690,3200,0
48802019,21000,21000,21000,36,5.93,1,1,166000,6.22,0,0,0,37474,25.3,24,2,830.88,0,0,0,0,0,39,0,0,487234,106000,0
10361509,18000,18000,17950,36,14.3,3,2,65000,20.35,0,0,0,15939,82.6,24,2,3853.77,0,0,0,0,0,113,1,0,31397,19300,0
69322946,18000,18000,17900,60,18.49,10,3,45000,24.27,0,0,0,5185,38.4,24,2,524.12,0,0,0,0,0,9,0,0,83891,13500,0
64986992,10000,10000,10000,36,8.18,2,3,53736,9.09,0,0,0,8700,65.9,15,1,190.37,0,0,0,0,33,13,0,0,16998,13200,0
25736231,11500,11500,11500,60,24.5,18,2,72000,22.52,1,0,0,44230,85.4,17,1,2463.98,0,0,0,0,0,48,0,0,263086,55300,0
1442780,15800,15800,15800,36,10.16,2,3,46000,15.5,0,0,0,15107,29,33,2,2213.43,0,0,0,0,0,100,0,0,19968,52922,1
22292693,7000,7000,7000,36,10.99,6,3,58000,17.19,1,0,0,6872,67,20,1,708.47,0,0,0,0,125,52,0,0,28757,10200,1
61370843,12000,12000,12000,36,12.69,6,3,40000,15.3,1,76,1,5414,24.8,33,1,114.21,0,0,0,0,0,4,0,0,13052,21800,1
31025710,1000,1000,1000,36,12.49,10,2,70000,19.27,1,0,0,20302,84.9,30,1,129.08,0,0,0,0,0,65,0,0,160096,23900,0
56459192,9000,9000,9000,36,7.26,4,2,84000,17.54,0,0,0,7352,17.7,44,1,348.71,0,0,0,0,0,31,0,675,235173,41600,0
7653081,10000,10000,10000,36,11.55,6,3,85000,19.24,0,0,0,31991,88.1,16,2,1693.51,0,0,0,0,0,109,0,0,72132,36300,1
8097590,12000,12000,11950,36,10.64,4,2,60000,20.23,0,0,0,25937,48.3,37,2,1902.06,0,0,0,0,0,113,0,0,246771,53700,1
54665902,35000,35000,35000,36,12.69,6,2,130000,10.94,0,0,0,33082,66.7,22,2,2384.48,0,0,0,0,0,31,0,0,344875,49600,0
57916517,15000,15000,15000,36,10.99,8,2,106800,15.23,0,0,0,15862,42.3,28,1,582.43,0,0,0,0,0,22,0,0,482448,37500,0
16762935,16575,16575,16525,60,15.61,4,1,49400,12,1,49,2,4788,46.5,19,2,3661.89,0,0,0,0,0,87,0,0,9398,10300,0
72070144,6500,6500,6500,36,11.22,10,1,30000,29.18,1,0,0,7423,75,17,1,0,0,0,0,0,0,0,0,0,63337,9900,0
29543017,12000,12000,11950,60,18.24,20,2,36000,11.5,0,59,1,7435,62,23,2,1982.77,0,0,0,0,0,52,0,0,10688,12000,1
15560446,35000,35000,35000,60,18.25,12,2,78000,20.9,0,30,2,18298,54.3,44,2,9500.26,0,0,0,0,19,87,0,231,43421,33700,0
1513818,16000,16000,16000,60,15.99,8,2,52000,21.58,0,70,1,5696,46.7,24,1,2196.85,0,0,0,0,0,48,0,0,17370,12200,0
21408666,26000,26000,25850,36,10.99,6,2,59000,19.98,0,109,1,13467,54.3,13,2,3512.56,0,0,0,0,0,83,0,0,188555,24800,0
3728450,9600,9600,9600,36,11.14,4,3,75500,17.29,0,117,1,11474,42.5,22,2,1737.42,0,0,0,0,0,156,0,0,21189,27000,1
53732267,12600,12600,12600,36,12.29,3,2,31500,24.88,1,0,0,10617,46.6,29,1,831,0,0,0,0,14,31,0,0,22481,22800,0
65651252,16000,16000,15975,36,15.61,4,2,50000,17.35,1,0,0,8138,53.2,14,2,623.44,0,0,0,0,0,13,0,0,145197,15300,0
4853248,6000,6000,6000,36,20.8,5,3,61000,30.94,2,0,0,13482,26.4,48,2,1877.9,0,0,0,0,0,109,0,0,33175,51100,1
10361661,7350,7350,7350,36,19.52,16,2,35000,6.04,2,0,0,3926,56.9,19,2,1514.7,0,878.97,158.214600001,0,0,69,0,0,3926,6900,0
12000204,5500,5500,5500,36,14.47,6,3,40000,14.64,1,98,1,3887,86,15,1,1144.02,0,0,0,0,0,109,0,0,19542,4500,0
9828033,18225,18225,18225,36,12.99,8,2,41000,7.29,2,0,0,8114,67.6,9,2,1608.2,0,0,0,0,0,43,0,0,165551,12000,1
63366123,20000,20000,19975,60,9.17,4,2,95000,21.29,1,0,0,12377,54.5,27,2,588.98,0,0,0,0,0,17,0,1400,327709,22700,0
25956495,1000,1000,1000,36,13.35,6,3,25000,22.23,0,0,0,3720,46.5,53,2,152.72,0,0,0,0,0,74,0,0,107965,8000,0
50419722,24000,24000,24000,36,6.39,2,3,160000,13.58,0,0,0,9289,32.3,31,1,879.87,0,0,0,0,21,31,0,0,43369,28800,0
10737021,16000,16000,16000,36,9.67,2,2,130000,15.76,1,0,0,14125,74,26,2,836.32,0,0,0,0,0,30,0,0,297064,19100,1
38660873,23850,23850,23850,60,16.49,12,2,52000,19.41,0,0,0,11785,47.1,29,1,3947.25,0,0,0,0,42,57,0,0,186147,25000,0
41340598,12000,12000,12000,36,8.67,2,2,50000,27.73,2,52,1,10080,37.6,39,2,885.67,0,0,0,0,62,52,0,0,93547,26800,0
15070381,12800,12800,12775,60,22.45,25,2,50000,28.37,1,0,0,8965,26.6,18,2,4508.26,0,0,0,0,0,96,0,0,125549,33700,0
8477195,8000,8000,7875,36,8.9,5,2,54000,13.34,0,0,0,7272,16,19,2,1078.29,0,0,0,0,0,122,0,0,139951,45500,0
15500518,14000,14000,14000,60,15.31,12,2,68000,16.91,3,0,0,5865,50.6,33,2,2612.57,0,0,0,0,0,70,0,0,227205,11600,1
10716714,10000,10000,10000,36,12.99,8,3,70000,25.75,3,0,0,13392,65,25,1,1935.87,0,0,0,0,0,113,0,0,62735,20600,0
16641441,9000,9000,9000,36,8.9,5,3,208000,3.07,0,0,0,12543,52.7,15,1,1044.04,0,0,0,0,0,91,0,0,18094,23800,0
944538,25000,17275,17250,60,19.29,20,2,105000,4.23,3,0,0,718,16,46,2,9396.2,0,0,0,0,0,217,0,0,0,0,1
69919738,31050,31050,31050,60,14.33,15,2,110000,36.11,1,0,0,116054,95,23,1,407.87,0,0,0,0,0,4,0,0,416887,122400,0
